Fecha Orden,Numero de Orden,Unidades Vendidas,Monto de Venta,Nombre Tienda,SKU Producto,Correo Electrónico
11/27/2015,SO48257,1,699.0982,AW Lurin,BK-R50R-58,hailey23@adventure-works.com
12/25/2015,SO48669,1,699.0982,AW Lurin,BK-R50R-48,chloe62@adventure-works.com
12/13/2015,SO48535,1,699.0982,AW Lurin,BK-R50B-44,katelyn38@adventure-works.com
12/02/2015,SO48412,1,699.0982,AW Lurin,BK-R50B-52,evelyn13@adventure-works.com
01/30/2015,SO45251,1,699.0982,AW Trujillo,BK-R50B-60,paula14@adventure-works.com
03/15/2015,SO45672,1,699.0982,AW Trujillo,BK-R50B-48,shannon19@adventure-works.com
04/30/2015,SO46012,1,699.0982,AW Trujillo,BK-R50R-52,veronica12@adventure-works.com
04/25/2015,SO45972,1,699.0982,AW Trujillo,BK-R50R-62,heidi12@adventure-works.com
05/06/2015,SO46147,1,699.0982,AW Trujillo,BK-R50R-58,sarah12@adventure-works.com
06/19/2015,SO46515,1,699.0982,AW Trujillo,BK-R50B-48,jasmine34@adventure-works.com
08/16/2015,SO47199,1,699.0982,AW Trujillo,BK-R50R-60,linda28@adventure-works.com
08/15/2015,SO47193,1,699.0982,AW Trujillo,BK-R50R-48,kelsey17@adventure-works.com
09/30/2015,SO47653,1,699.0982,AW Trujillo,BK-R50R-62,krystal0@adventure-works.com
09/18/2015,SO47574,1,699.0982,AW Trujillo,BK-R50B-58,bailey39@adventure-works.com
10/29/2015,SO47937,1,699.0982,AW Trujillo,BK-R50R-58,jennifer54@adventure-works.com
01/07/2015,SO45112,1,699.0982,AW Huancayo,BK-R50R-62,brianna24@adventure-works.com
10/14/2015,SO47825,1,699.0982,AW Trujillo,BK-R50R-58,mindy26@adventure-works.com
02/14/2015,SO45435,1,699.0982,AW Huancayo,BK-R50B-62,jim4@adventure-works.com
05/06/2015,SO46150,1,699.0982,AW Huancayo,BK-R50B-62,patricia8@adventure-works.com
06/13/2015,SO46475,1,699.0982,AW Huancayo,BK-R50R-60,stacey22@adventure-works.com
07/02/2015,SO46686,1,699.0982,AW Huancayo,BK-R50R-62,sheila9@adventure-works.com
10/16/2015,SO47840,1,699.0982,AW Trujillo,BK-R50B-60,molly10@adventure-works.com
08/27/2015,SO47307,1,699.0982,AW Huancayo,BK-R50B-60,ebony41@adventure-works.com
08/21/2015,SO47246,1,699.0982,AW Huancayo,BK-R50B-52,kathleen15@adventure-works.com
11/05/2015,SO48113,1,699.0982,AW Trujillo,BK-R50B-60,kristina7@adventure-works.com
08/26/2015,SO47300,1,699.0982,AW Huancayo,BK-R50B-62,chelsea12@adventure-works.com
11/10/2015,SO48143,1,699.0982,AW Trujillo,BK-R50R-44,regina12@adventure-works.com
12/31/2015,SO48724,1,699.0982,AW Trujillo,BK-R50B-48,kellie15@adventure-works.com
12/16/2015,SO48569,1,699.0982,AW Trujillo,BK-R50R-62,beth11@adventure-works.com
12/09/2015,SO48487,1,699.0982,AW Trujillo,BK-R50B-60,julie16@adventure-works.com
09/30/2015,SO47652,1,699.0982,AW Huancayo,BK-R50B-58,pamela4@adventure-works.com
12/07/2015,SO48462,1,699.0982,AW Trujillo,BK-R50R-48,jaclyn34@adventure-works.com
12/01/2015,SO48400,1,699.0982,AW Trujillo,BK-R50R-44,whitney16@adventure-works.com
09/14/2015,SO47548,1,699.0982,AW Huancayo,BK-R50R-52,brenda5@adventure-works.com
10/16/2015,SO47839,1,699.0982,AW Huancayo,BK-R50R-58,chloe37@adventure-works.com
10/02/2015,SO47739,1,699.0982,AW Huancayo,BK-R50R-48,courtney17@adventure-works.com
11/26/2015,SO48248,1,699.0982,AW Huancayo,BK-R50R-48,yolanda13@adventure-works.com
11/25/2015,SO48240,1,699.0982,AW Huancayo,BK-R50R-60,tiffany21@adventure-works.com
11/28/2015,SO48269,1,699.0982,AW Huancayo,BK-R50R-62,erica12@adventure-works.com
11/27/2015,SO48252,1,699.0982,AW Huancayo,BK-R50R-58,grace37@adventure-works.com
12/22/2015,SO48633,1,699.0982,AW Huancayo,BK-R50B-44,julia79@adventure-works.com
12/11/2015,SO48504,1,699.0982,AW Huancayo,BK-R50B-48,pamela23@adventure-works.com
01/07/2015,SO45111,1,699.0982,AW Arequipa,BK-R50R-44,latasha13@adventure-works.com
01/28/2015,SO45243,1,699.0982,AW Arequipa,BK-R50B-60,tabitha8@adventure-works.com
02/25/2015,SO45495,1,699.0982,AW Arequipa,BK-R50B-52,krystal15@adventure-works.com
03/13/2015,SO45661,1,699.0982,AW Arequipa,BK-R50B-52,karla18@adventure-works.com
03/15/2015,SO45675,1,699.0982,AW Arequipa,BK-R50B-48,toni2@adventure-works.com
04/28/2015,SO45998,1,699.0982,AW Arequipa,BK-R50B-52,carly20@adventure-works.com
04/10/2015,SO45871,1,699.0982,AW Arequipa,BK-R50R-44,dana10@adventure-works.com
05/27/2015,SO46303,1,699.0982,AW Arequipa,BK-R50B-48,veronica5@adventure-works.com
05/01/2015,SO46119,1,699.0982,AW Arequipa,BK-R50R-44,tiffany18@adventure-works.com
05/13/2015,SO46202,1,699.0982,AW Arequipa,BK-R50R-58,april4@adventure-works.com
05/08/2015,SO46168,1,699.0982,AW Arequipa,BK-R50B-60,deanna46@adventure-works.com
06/18/2015,SO46507,1,699.0982,AW Arequipa,BK-R50R-58,molly20@adventure-works.com
06/28/2015,SO46589,1,699.0982,AW Arequipa,BK-R50R-44,britta1@adventure-works.com
06/23/2015,SO46556,1,699.0982,AW Arequipa,BK-R50R-44,christine1@adventure-works.com
06/05/2015,SO46421,1,699.0982,AW Arequipa,BK-R50B-62,summer10@adventure-works.com
07/26/2015,SO46888,1,699.0982,AW Arequipa,BK-R50R-62,meghan10@adventure-works.com
07/30/2015,SO46918,1,699.0982,AW Arequipa,BK-R50B-52,jamie18@adventure-works.com
07/10/2015,SO46755,1,699.0982,AW Arequipa,BK-R50B-52,crystal8@adventure-works.com
08/11/2015,SO47153,1,699.0982,AW Arequipa,BK-R50R-58,jill18@adventure-works.com
08/31/2015,SO47347,1,699.0982,AW Arequipa,BK-R50R-58,aimee0@adventure-works.com
08/30/2015,SO47336,1,699.0982,AW Arequipa,BK-R50B-44,michele6@adventure-works.com
08/31/2015,SO47348,1,699.0982,AW Arequipa,BK-R50R-52,brandy11@adventure-works.com
08/04/2015,SO47099,1,699.0982,AW Arequipa,BK-R50R-62,bridget21@adventure-works.com
09/20/2015,SO47593,1,699.0982,AW Arequipa,BK-R50R-62,erica13@adventure-works.com
09/30/2015,SO47657,1,699.0982,AW Arequipa,BK-R50R-44,latoya14@adventure-works.com
09/23/2015,SO47611,1,699.0982,AW Arequipa,BK-R50R-52,emily34@adventure-works.com
09/25/2015,SO47626,1,699.0982,AW Arequipa,BK-R50R-58,nancy14@adventure-works.com
09/02/2015,SO47468,1,699.0982,AW Arequipa,BK-R50R-48,jaime15@adventure-works.com
09/10/2015,SO47519,1,699.0982,AW Arequipa,BK-R50B-62,rebecca5@adventure-works.com
10/01/2015,SO47738,1,699.0982,AW Arequipa,BK-R50R-44,alexandra35@adventure-works.com
10/29/2015,SO47942,1,699.0982,AW Arequipa,BK-R50B-62,jaclyn11@adventure-works.com
10/12/2015,SO47810,1,699.0982,AW Arequipa,BK-R50B-58,christy13@adventure-works.com
11/27/2015,SO48263,1,699.0982,AW Arequipa,BK-R50R-48,yolanda18@adventure-works.com
11/06/2015,SO48124,1,699.0982,AW Arequipa,BK-R50R-44,briana15@adventure-works.com
11/27/2015,SO48264,1,699.0982,AW Arequipa,BK-R50R-48,tiffany14@adventure-works.com
11/12/2015,SO48164,1,699.0982,AW Arequipa,BK-R50R-48,alisha26@adventure-works.com
11/05/2015,SO48115,1,699.0982,AW Arequipa,BK-R50R-58,barbara15@adventure-works.com
11/17/2015,SO48190,1,699.0982,AW Arequipa,BK-R50R-60,kathryn0@adventure-works.com
11/23/2015,SO48226,1,699.0982,AW Arequipa,BK-R50R-44,pamela20@adventure-works.com
12/20/2015,SO48625,1,699.0982,AW Arequipa,BK-R50B-62,barbara48@adventure-works.com
12/12/2015,SO48533,1,699.0982,AW Arequipa,BK-R50R-48,lindsey2@adventure-works.com
12/14/2015,SO48560,1,699.0982,AW Arequipa,BK-R50R-44,hannah19@adventure-works.com
12/10/2015,SO48502,1,699.0982,AW Arequipa,BK-R50B-60,crystal4@adventure-works.com
12/09/2015,SO48492,1,699.0982,AW Arequipa,BK-R50R-52,michele18@adventure-works.com
12/17/2015,SO48588,1,699.0982,AW Arequipa,BK-R50B-44,michelle24@adventure-works.com
12/16/2015,SO48577,1,699.0982,AW Arequipa,BK-R50B-60,lacey2@adventure-works.com
08/08/2015,SO47135,1,699.0982,AW Mall del Sur,BK-R50B-52,jennifer41@adventure-works.com
11/28/2015,SO48267,1,699.0982,AW Mall del Sur,BK-R50R-44,katherine76@adventure-works.com
12/29/2015,SO48712,1,699.0982,AW Mall del Sur,BK-R50B-44,andrea27@adventure-works.com
12/20/2015,SO48618,1,699.0982,AW Mall del Sur,BK-R50B-58,angela24@adventure-works.com
12/05/2015,SO48446,1,699.0982,AW Mall del Sur,BK-R50B-44,isabella66@adventure-works.com
01/25/2015,SO45225,1,699.0982,AW Breña,BK-R50B-44,troy17@adventure-works.com
01/13/2015,SO45148,1,699.0982,AW Comas,BK-R50B-52,bryant15@adventure-works.com
01/01/2015,SO45080,1,699.0982,AW Comas,BK-R50B-58,john48@adventure-works.com
01/25/2015,SO45226,1,699.0982,AW Breña,BK-R50B-52,jack4@adventure-works.com
01/25/2015,SO45227,1,699.0982,AW Comas,BK-R50R-60,zachary25@adventure-works.com
02/26/2015,SO45504,1,699.0982,AW Breña,BK-R50B-48,jerry22@adventure-works.com
02/25/2015,SO45493,1,699.0982,AW Breña,BK-R50R-58,seth4@adventure-works.com
02/01/2015,SO45347,1,699.0982,AW Breña,BK-R50B-52,clarence35@adventure-works.com
02/06/2015,SO45383,1,699.0982,AW Comas,BK-R50B-58,kevin38@adventure-works.com
02/24/2015,SO45486,1,699.0982,AW Comas,BK-R50R-62,dominic8@adventure-works.com
03/14/2015,SO45666,1,699.0982,AW Breña,BK-R50R-44,ethan52@adventure-works.com
03/26/2015,SO45751,1,699.0982,AW Breña,BK-R50B-48,charles37@adventure-works.com
03/03/2015,SO45598,1,699.0982,AW Comas,BK-R50B-48,elijah1@adventure-works.com
03/18/2015,SO45698,1,699.0982,AW Breña,BK-R50R-44,aidan2@adventure-works.com
04/30/2015,SO46019,1,699.0982,AW Breña,BK-R50B-48,seth41@adventure-works.com
04/03/2015,SO45828,1,699.0982,AW Comas,BK-R50R-52,austin12@adventure-works.com
04/07/2015,SO45855,1,699.0982,AW Comas,BK-R50B-44,grant14@adventure-works.com
04/25/2015,SO45975,1,699.0982,AW Breña,BK-R50R-62,robert64@adventure-works.com
04/28/2015,SO45997,1,699.0982,AW Breña,BK-R50R-62,charles68@adventure-works.com
04/06/2015,SO45848,1,699.0982,AW Breña,BK-R50B-48,adam39@adventure-works.com
05/16/2015,SO46222,1,699.0982,AW Breña,BK-R50B-62,kyle18@adventure-works.com
05/31/2015,SO46321,1,699.0982,AW Comas,BK-R50R-52,james65@adventure-works.com
05/03/2015,SO46127,1,699.0982,AW Breña,BK-R50B-60,connor45@adventure-works.com
06/18/2015,SO46504,1,699.0982,AW Breña,BK-R50B-52,adrian10@adventure-works.com
06/07/2015,SO46432,1,699.0982,AW Breña,BK-R50B-52,daniel9@adventure-works.com
06/17/2015,SO46493,1,699.0982,AW Comas,BK-R50R-48,juan10@adventure-works.com
07/15/2015,SO46802,1,699.0982,AW Comas,BK-R50B-62,isaac0@adventure-works.com
07/11/2015,SO46765,1,699.0982,AW Breña,BK-R50B-58,andres4@adventure-works.com
07/18/2015,SO46823,1,699.0982,AW Breña,BK-R50R-60,samuel48@adventure-works.com
07/21/2015,SO46852,1,699.0982,AW Breña,BK-R50B-58,erik19@adventure-works.com
07/13/2015,SO46787,1,699.0982,AW Breña,BK-R50B-58,edwin6@adventure-works.com
07/30/2015,SO46916,1,699.0982,AW Breña,BK-R50R-48,isaiah20@adventure-works.com
07/04/2015,SO46707,1,699.0982,AW Breña,BK-R50B-62,joe5@adventure-works.com
08/02/2015,SO47081,1,699.0982,AW Breña,BK-R50B-48,david84@adventure-works.com
08/06/2015,SO47113,1,699.0982,AW Breña,BK-R50B-52,evan26@adventure-works.com
08/17/2015,SO47206,1,699.0982,AW Breña,BK-R50B-58,dalton77@adventure-works.com
08/03/2015,SO47089,1,699.0982,AW Breña,BK-R50B-48,jay16@adventure-works.com
08/02/2015,SO47083,1,699.0982,AW Breña,BK-R50R-48,logan10@adventure-works.com
09/14/2015,SO47550,1,699.0982,AW Comas,BK-R50B-62,edward38@adventure-works.com
09/23/2015,SO47609,1,699.0982,AW Breña,BK-R50B-60,dylan34@adventure-works.com
09/09/2015,SO47507,1,699.0982,AW Comas,BK-R50B-58,brandon36@adventure-works.com
09/13/2015,SO47541,1,699.0982,AW Breña,BK-R50B-48,eduardo72@adventure-works.com
09/19/2015,SO47585,1,699.0982,AW Comas,BK-R50R-48,eduardo68@adventure-works.com
09/27/2015,SO47639,1,699.0982,AW Breña,BK-R50R-48,blake42@adventure-works.com
09/19/2015,SO47586,1,699.0982,AW Comas,BK-R50R-44,evan41@adventure-works.com
09/12/2015,SO47531,1,699.0982,AW Comas,BK-R50B-44,elijah24@adventure-works.com
09/16/2015,SO47561,1,699.0982,AW Breña,BK-R50R-58,fernando11@adventure-works.com
10/16/2015,SO47843,1,699.0982,AW Breña,BK-R50B-58,noah21@adventure-works.com
10/02/2015,SO47741,1,699.0982,AW Breña,BK-R50B-62,carson2@adventure-works.com
10/07/2015,SO47774,1,699.0982,AW Breña,BK-R50B-58,charles24@adventure-works.com
10/12/2015,SO47806,1,699.0982,AW Comas,BK-R50B-48,greg8@adventure-works.com
10/13/2015,SO47818,1,699.0982,AW Comas,BK-R50R-62,aidan19@adventure-works.com
11/20/2015,SO48209,1,699.0982,AW Comas,BK-R50R-58,connor32@adventure-works.com
11/17/2015,SO48189,1,699.0982,AW Comas,BK-R50R-62,cameron13@adventure-works.com
11/30/2015,SO48285,1,699.0982,AW Comas,BK-R50R-60,miguel65@adventure-works.com
11/21/2015,SO48217,1,699.0982,AW Comas,BK-R50R-62,nathan52@adventure-works.com
11/01/2015,SO48096,1,699.0982,AW Breña,BK-R50R-48,jose19@adventure-works.com
12/07/2015,SO48467,1,699.0982,AW Comas,BK-R50B-58,eduardo77@adventure-works.com
12/05/2015,SO48445,1,699.0982,AW Breña,BK-R50B-52,jay8@adventure-works.com
12/11/2015,SO48513,1,699.0982,AW Breña,BK-R50R-58,alvin11@adventure-works.com
12/16/2015,SO48573,1,699.0982,AW Comas,BK-R50R-48,carlos35@adventure-works.com
12/17/2015,SO48582,1,699.0982,AW Breña,BK-R50B-52,richard93@adventure-works.com
12/22/2015,SO48636,1,699.0982,AW Breña,BK-R50R-62,aaron26@adventure-works.com
12/23/2015,SO48649,1,699.0982,AW Breña,BK-R50B-44,alvin30@adventure-works.com
12/07/2015,SO48468,1,699.0982,AW Breña,BK-R50B-62,adam26@adventure-works.com
12/04/2015,SO48437,1,699.0982,AW Breña,BK-R50R-62,elijah32@adventure-works.com
12/24/2015,SO48661,1,699.0982,AW Breña,BK-R50B-58,caleb27@adventure-works.com
12/22/2015,SO48637,1,699.0982,AW Breña,BK-R50B-62,cameron25@adventure-works.com
02/06/2015,SO45380,1,699.0982,AW Lurin,BK-R50R-62,clarence26@adventure-works.com
02/04/2015,SO45366,1,699.0982,AW Lurin,BK-R50R-52,frank31@adventure-works.com
03/07/2015,SO45627,1,699.0982,AW Lurin,BK-R50R-62,logan71@adventure-works.com
03/26/2015,SO45748,1,699.0982,AW Lurin,BK-R50B-58,terry14@adventure-works.com
03/06/2015,SO45615,1,699.0982,AW Lurin,BK-R50B-52,gabriel25@adventure-works.com
04/07/2015,SO45852,1,699.0982,AW Lurin,BK-R50B-48,chad3@adventure-works.com
05/15/2015,SO46211,1,699.0982,AW Lurin,BK-R50R-48,gabriel20@adventure-works.com
06/19/2015,SO46514,1,699.0982,AW Lurin,BK-R50B-52,cedric1@adventure-works.com
06/12/2015,SO46469,1,699.0982,AW Lurin,BK-R50B-58,omar7@adventure-works.com
07/13/2015,SO46783,1,699.0982,AW Lurin,BK-R50B-62,thomas84@adventure-works.com
09/07/2015,SO47492,1,699.0982,AW Lurin,BK-R50B-60,chad14@adventure-works.com
09/19/2015,SO47584,1,699.0982,AW Lurin,BK-R50B-48,cesar14@adventure-works.com
09/01/2015,SO47460,1,699.0982,AW Lurin,BK-R50R-58,terrance7@adventure-works.com
10/23/2015,SO47898,1,699.0982,AW Lurin,BK-R50R-60,ruben6@adventure-works.com
11/11/2015,SO48151,1,699.0982,AW Lurin,BK-R50B-58,darrell2@adventure-works.com
11/27/2015,SO48258,1,699.0982,AW Lurin,BK-R50R-62,shane6@adventure-works.com
11/18/2015,SO48191,1,699.0982,AW Lurin,BK-R50R-52,micah18@adventure-works.com
12/16/2015,SO48568,1,699.0982,AW Lurin,BK-R50R-44,jake17@adventure-works.com
12/03/2015,SO48423,1,699.0982,AW Lurin,BK-R50B-48,cedric25@adventure-works.com
12/05/2015,SO48440,1,699.0982,AW Lurin,BK-R50B-62,frank27@adventure-works.com
12/29/2015,SO48707,1,699.0982,AW Lurin,BK-R50R-44,charles36@adventure-works.com
12/14/2015,SO48550,1,699.0982,AW Lurin,BK-R50R-44,devon7@adventure-works.com
01/05/2015,SO45100,1,699.0982,AW Trujillo,BK-R50R-44,eric47@adventure-works.com
02/25/2015,SO45492,1,699.0982,AW Trujillo,BK-R50R-52,jared4@adventure-works.com
02/02/2015,SO45354,1,699.0982,AW Trujillo,BK-R50B-48,armando13@adventure-works.com
04/19/2015,SO45935,1,699.0982,AW Trujillo,BK-R50R-44,franklin11@adventure-works.com
04/12/2015,SO45879,1,699.0982,AW Trujillo,BK-R50B-44,dominic12@adventure-works.com
04/14/2015,SO45894,1,699.0982,AW Trujillo,BK-R50B-58,keith11@adventure-works.com
04/28/2015,SO45992,1,699.0982,AW Trujillo,BK-R50B-60,pedro10@adventure-works.com
04/24/2015,SO45967,1,699.0982,AW Trujillo,BK-R50R-44,roger37@adventure-works.com
05/24/2015,SO46277,1,699.0982,AW Trujillo,BK-R50R-60,andy25@adventure-works.com
05/24/2015,SO46278,1,699.0982,AW Trujillo,BK-R50R-44,edgar14@adventure-works.com
06/18/2015,SO46501,1,699.0982,AW Trujillo,BK-R50R-48,clifford7@adventure-works.com
06/15/2015,SO46486,1,699.0982,AW Trujillo,BK-R50B-58,ronald12@adventure-works.com
07/11/2015,SO46761,1,699.0982,AW Trujillo,BK-R50R-62,douglas25@adventure-works.com
07/01/2015,SO46678,1,699.0982,AW Trujillo,BK-R50R-52,tony7@adventure-works.com
07/10/2015,SO46752,1,699.0982,AW Trujillo,BK-R50B-52,darryl12@adventure-works.com
08/25/2015,SO47286,1,699.0982,AW Trujillo,BK-R50R-48,jonathon15@adventure-works.com
08/01/2015,SO47072,1,699.0982,AW Trujillo,BK-R50B-48,russell17@adventure-works.com
10/05/2015,SO47761,1,699.0982,AW Trujillo,BK-R50R-62,phillip21@adventure-works.com
10/12/2015,SO47801,1,699.0982,AW Trujillo,BK-R50R-48,kelvin10@adventure-works.com
10/25/2015,SO47914,1,699.0982,AW Trujillo,BK-R50B-60,glenn14@adventure-works.com
02/04/2015,SO45367,1,699.0982,AW Huancayo,BK-R50R-48,willie4@adventure-works.com
03/03/2015,SO45596,1,699.0982,AW Huancayo,BK-R50B-58,jessie19@adventure-works.com
07/04/2015,SO46703,1,699.0982,AW Huancayo,BK-R50B-62,johnathan2@adventure-works.com
11/01/2015,SO48095,1,699.0982,AW Trujillo,BK-R50B-58,todd2@adventure-works.com
07/27/2015,SO46891,1,699.0982,AW Huancayo,BK-R50R-62,jorge5@adventure-works.com
11/07/2015,SO48127,1,699.0982,AW Trujillo,BK-R50B-52,jackson11@adventure-works.com
07/30/2015,SO46910,1,699.0982,AW Huancayo,BK-R50R-52,andres11@adventure-works.com
08/20/2015,SO47243,1,699.0982,AW Huancayo,BK-R50B-44,colin6@adventure-works.com
08/27/2015,SO47308,1,699.0982,AW Huancayo,BK-R50R-44,ricky2@adventure-works.com
11/21/2015,SO48216,1,699.0982,AW Trujillo,BK-R50R-62,lawrence2@adventure-works.com
08/30/2015,SO47331,1,699.0982,AW Huancayo,BK-R50B-58,jordan13@adventure-works.com
09/04/2015,SO47478,1,699.0982,AW Huancayo,BK-R50R-62,calvin10@adventure-works.com
09/13/2015,SO47539,1,699.0982,AW Huancayo,BK-R50R-48,derek5@adventure-works.com
12/24/2015,SO48656,1,699.0982,AW Trujillo,BK-R50B-62,andy7@adventure-works.com
12/15/2015,SO48563,1,699.0982,AW Trujillo,BK-R50B-48,drew5@adventure-works.com
09/04/2015,SO47479,1,699.0982,AW Huancayo,BK-R50R-52,kelvin1@adventure-works.com
12/14/2015,SO48551,1,699.0982,AW Trujillo,BK-R50R-52,douglas9@adventure-works.com
09/25/2015,SO47622,1,699.0982,AW Huancayo,BK-R50B-44,jimmy25@adventure-works.com
10/20/2015,SO47876,1,699.0982,AW Huancayo,BK-R50B-44,vincent4@adventure-works.com
10/20/2015,SO47877,1,699.0982,AW Huancayo,BK-R50R-60,frank28@adventure-works.com
11/03/2015,SO48104,1,699.0982,AW Huancayo,BK-R50R-60,roy29@adventure-works.com
11/17/2015,SO48187,1,699.0982,AW Huancayo,BK-R50B-60,marshall25@adventure-works.com
12/09/2015,SO48486,1,699.0982,AW Huancayo,BK-R50B-52,david76@adventure-works.com
12/23/2015,SO48643,1,699.0982,AW Huancayo,BK-R50B-52,david80@adventure-works.com
12/24/2015,SO48665,1,699.0982,AW Huancayo,BK-R50B-60,theodore7@adventure-works.com
01/18/2015,SO45183,1,699.0982,AW Arequipa,BK-R50B-60,mario5@adventure-works.com
01/30/2015,SO45258,1,699.0982,AW Arequipa,BK-R50B-48,brent18@adventure-works.com
01/15/2015,SO45163,1,699.0982,AW Arequipa,BK-R50R-48,darren33@adventure-works.com
01/29/2015,SO45247,1,699.0982,AW Arequipa,BK-R50B-60,edwin16@adventure-works.com
01/18/2015,SO45184,1,699.0982,AW Arequipa,BK-R50R-58,ernest17@adventure-works.com
02/16/2015,SO45448,1,699.0982,AW Arequipa,BK-R50R-62,terrance15@adventure-works.com
02/20/2015,SO45465,1,699.0982,AW Arequipa,BK-R50B-52,carlos15@adventure-works.com
02/14/2015,SO45439,1,699.0982,AW Arequipa,BK-R50R-44,jaime27@adventure-works.com
03/12/2015,SO45652,1,699.0982,AW Arequipa,BK-R50B-60,nathaniel1@adventure-works.com
03/01/2015,SO45584,1,699.0982,AW Arequipa,BK-R50B-62,ronald9@adventure-works.com
03/04/2015,SO45607,1,699.0982,AW Arequipa,BK-R50R-52,louis34@adventure-works.com
03/02/2015,SO45591,1,699.0982,AW Arequipa,BK-R50R-44,sebastian5@adventure-works.com
04/01/2015,SO45820,1,699.0982,AW Arequipa,BK-R50B-48,shawn6@adventure-works.com
04/20/2015,SO45945,1,699.0982,AW Arequipa,BK-R50R-62,orlando10@adventure-works.com
04/23/2015,SO45965,1,699.0982,AW Arequipa,BK-R50R-58,colin33@adventure-works.com
05/07/2015,SO46158,1,699.0982,AW Arequipa,BK-R50R-58,larry13@adventure-works.com
05/06/2015,SO46153,1,699.0982,AW Arequipa,BK-R50R-62,mario7@adventure-works.com
05/10/2015,SO46178,1,699.0982,AW Arequipa,BK-R50B-60,jon47@adventure-works.com
05/28/2015,SO46310,1,699.0982,AW Arequipa,BK-R50B-62,marvin11@adventure-works.com
06/13/2015,SO46478,1,699.0982,AW Arequipa,BK-R50R-44,willie23@adventure-works.com
06/20/2015,SO46527,1,699.0982,AW Arequipa,BK-R50B-60,gerald36@adventure-works.com
06/12/2015,SO46474,1,699.0982,AW Arequipa,BK-R50B-52,ronald24@adventure-works.com
06/24/2015,SO46563,1,699.0982,AW Arequipa,BK-R50R-58,brent17@adventure-works.com
06/10/2015,SO46457,1,699.0982,AW Arequipa,BK-R50R-62,sam3@adventure-works.com
07/10/2015,SO46754,1,699.0982,AW Arequipa,BK-R50R-58,alfredo23@adventure-works.com
07/25/2015,SO46882,1,699.0982,AW Arequipa,BK-R50B-52,willie19@adventure-works.com
07/03/2015,SO46699,1,699.0982,AW Arequipa,BK-R50R-48,ricardo18@adventure-works.com
07/06/2015,SO46729,1,699.0982,AW Arequipa,BK-R50R-58,luis54@adventure-works.com
07/11/2015,SO46768,1,699.0982,AW Arequipa,BK-R50B-44,barry17@adventure-works.com
08/26/2015,SO47303,1,699.0982,AW Arequipa,BK-R50R-60,roy34@adventure-works.com
08/09/2015,SO47144,1,699.0982,AW Arequipa,BK-R50B-52,danny15@adventure-works.com
08/09/2015,SO47145,1,699.0982,AW Arequipa,BK-R50B-44,lawrence18@adventure-works.com
08/11/2015,SO47154,1,699.0982,AW Arequipa,BK-R50B-60,jesse46@adventure-works.com
09/26/2015,SO47636,1,699.0982,AW Arequipa,BK-R50R-52,micheal8@adventure-works.com
09/12/2015,SO47534,1,699.0982,AW Arequipa,BK-R50R-48,michael47@adventure-works.com
